candidate_id,site_id,site_name,bom_id,class,asset_role,planned_asset_ref,source_state,cluster_id,x_m,y_m,z_resolution,yaw_deg,scale,band,placement_policy,resolution_status,collision,nanite,hard_rule,ue_required
SS_005_ARCHITECTURE_019,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C04,-44.634,7.336,socket_or_trace_in_ue,270.26,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_020,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C04,-57.522,7.354,socket_or_trace_in_ue,180.74,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_021,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C04,-48.041,7.936,socket_or_trace_in_ue,180.72,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_022,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C04,-45.264,-6.931,socket_or_trace_in_ue,270.48,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_023,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C04,-67.449,7.356,socket_or_trace_in_ue,90.65,1,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_024,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C04,-55.832,7.663,socket_or_trace_in_ue,180.25,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_025,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C05,-45.459,5.441,socket_or_trace_in_ue,269.03,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_026,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C05,-66.604,-6.882,socket_or_trace_in_ue,90.17,1,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_027,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C05,-48.246,6.811,socket_or_trace_in_ue,179.13,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_028,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C05,-56.287,-9.893,socket_or_trace_in_ue,359.53,1,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_029,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C05,-67.309,4.924,socket_or_trace_in_ue,90.24,1,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_030,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C05,-48.187,6.989,socket_or_trace_in_ue,179.69,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_031,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C06,-54.483,7.711,socket_or_trace_in_ue,179.73,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_032,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C06,-51.536,6.746,socket_or_trace_in_ue,180.9,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_033,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C06,-45.666,-8.138,socket_or_trace_in_ue,270.31,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_034,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C06,-45.566,2.429,socket_or_trace_in_ue,270.44,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_035,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C06,-44.635,-3.562,socket_or_trace_in_ue,269.49,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_036,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C06,-66.14,7.375,socket_or_trace_in_ue,180.94,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_037,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C07,-48.451,7.857,socket_or_trace_in_ue,180.6,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_038,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C07,-45.562,-8.863,socket_or_trace_in_ue,270.44,1,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_039,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C07,-53.779,7.321,socket_or_trace_in_ue,180.95,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_040,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C07,-64.304,-8.776,socket_or_trace_in_ue,0.28,1,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_041,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C07,-57.029,7.76,socket_or_trace_in_ue,180.18,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_042,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C07,-49.749,7.863,socket_or_trace_in_ue,180.72,1,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_043,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_01,map_owned_definition,SS_005_ARCHITECTURE_C08,-49.352,-9.145,socket_or_trace_in_ue,359.25,1,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_ARCHITECTURE_044,SS_005,Old Clinic,OT_ARCH_001,architecture,Plain wall skins and caps,map-owned://MOD_WALL_03,map_owned_definition,SS_005_ARCHITECTURE_C08,-49.69,-9.037,socket_or_trace_in_ue,359.59,1,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_TACTICAL_001,SS_005,Old Clinic,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_01,map_owned_definition,SS_005_TACTICAL_C01,-57.229,6.626,terrain_trace_in_ue,191.06,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_TACTICAL_002,SS_005,Old Clinic,OT_TAC_007,tactical,Existing-cover art skins,map-owned://APPROVED_COVER_SKIN_01,map_owned_definition,SS_005_TACTICAL_C01,-65.392,0.28,terrain_trace_in_ue,170.55,1,interior_authored,manual_only,asset_candidate_resolved_transform_still_candidate,Graybox authoritative,Selective,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_001,SS_005,Old Clinic,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_005_UTILITY_C01,-44.828,4.731,socket_or_trace_in_ue,271.67,0.9776,east_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_002,SS_005,Old Clinic,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_005_UTILITY_C01,-66.997,-2.648,socket_or_trace_in_ue,96.91,1.0142,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_003,SS_005,Old Clinic,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_005_UTILITY_C01,-67.337,-1.736,socket_or_trace_in_ue,86.18,0.9059,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_004,SS_005,Old Clinic,OT_UTIL_001,utility,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,downloaded_source_import_pending,SS_005_UTILITY_C02,-54.203,-9.357,socket_or_trace_in_ue,351.61,1.0043,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None if flush,Unnecessary,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_005,SS_005,Old Clinic,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_005_UTILITY_C02,-66.35,-0.712,socket_or_trace_in_ue,99.14,0.9201,west_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_006,SS_005,Old Clinic,OT_UTIL_005,utility,Conduit cable and wall run,map-owned://MOD_UTIL_03,map_owned_definition,SS_005_UTILITY_C02,-45.731,7.312,socket_or_trace_in_ue,170.42,0.9864,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None,No,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_007,SS_005,Old Clinic,OT_UTIL_001,utility,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,downloaded_source_import_pending,SS_005_UTILITY_C03,-60.967,-9.489,socket_or_trace_in_ue,353.14,0.9166,south_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None if flush,Unnecessary,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_UTILITY_008,SS_005,Old Clinic,OT_UTIL_001,utility,Small electrical box,source://FAB_P1A_002/electrical_box_tdgecegda_high,downloaded_source_import_pending,SS_005_UTILITY_C03,-66.403,7.213,socket_or_trace_in_ue,184.63,0.9013,north_edge,socket_or_manual,asset_candidate_resolved_transform_still_candidate,None if flush,Unnecessary,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_FURNITURE_001,SS_005,Old Clinic,OT_FURN_001,furniture,Wooden table,source://FAB_P1B_009/wooden_table_veigfjmaw_high,downloaded_source_import_pending,SS_005_FURNITURE_C01,-57.387,6.348,terrain_trace_in_ue,46.38,0.987,interior_authored,manual_cluster,asset_candidate_resolved_transform_still_candidate,Simple box,Provisional,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_FURNITURE_002,SS_005,Old Clinic,OT_FURN_006,furniture,Market containers baskets and goods,/Game/Scene_Junkyard/Assets/MS/3D/Ind_Con_Oil_Plastic_Pack_02/SM_Ind_Con_Oil_Plastic_Pack_02_A,staged_pack_asset,SS_005_FURNITURE_C01,-49.702,1.645,terrain_trace_in_ue,90.97,0.915,interior_authored,manual_cluster,asset_candidate_resolved_transform_still_candidate,None,Per mesh,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
SS_005_FURNITURE_003,SS_005,Old Clinic,OT_FURN_001,furniture,Wooden table,source://FAB_P1B_009/wooden_table_veigfjmaw_high,downloaded_source_import_pending,SS_005_FURNITURE_C01,-49.551,-1.886,terrain_trace_in_ue,196.86,1.021,interior_authored,manual_cluster,asset_candidate_resolved_transform_still_candidate,Simple box,Provisional,Primary entrance and second-floor openings remain obvious,"Resolve terrain/facade Z, pivot, bounds, dependencies, collision and final visual acceptance"
